id	sentiment	review				
3635	0	uncommonly stylish but equally silly . . . the picture fails to generate much suspense , nor does it ask searching enough questions to justify its pretensions . 				
3636	0	the entire movie is about a boring , sad man being boring and sad . 				
3637	0	the plot convolutions ultimately add up to nothing more than jerking the audience's chain . 				
3638	0	confirms the nagging suspicion that ethan hawke would be even worse behind the camera than he is in front of it . 				
3639	0	made with no discernible craft and monstrously sanctimonious in dealing with childhood loss . 				
3640	0	it's a trifle of a movie , with a few laughs surrounding an unremarkable soft center . 				
3641	0	holden caulfield did it better . 				
3642	0	a synthesis of cliches and absurdities that seems positively decadent in its cinematic flash and emptiness . 				
3643	0	oh come on . like you couldn't smell this turkey rotting from miles away . 				
3644	0	if it's seldom boring , well , it's also rarely coherent . 				
3645	0	simplistic fluff-ball of whimsy . 				
3646	0	not exactly the bees knees				
3647	0	it does nothing new with the old story , except to show fisticuffs in this sort of stop-go slow motion that makes the gang rumbles look like they're being streamed over a 28k modem . 				
3648	0	the kind of spectacularly misconceived enterprise that only a sophisticated cinephile could have perpetrated . 				
3649	0	makes for some truly odd , at times confusing , kids entertainment . . . but at least this time there's some centered storytelling to go along with all the weird stuff . 				
3650	0	the film contains no good jokes , no good scenes , barely a moment when carvey's saturday night live-honed mimicry rises above the level of embarrassment . 				
3651	0	jacquot's rendering of puccini's tale of devotion and double-cross is more than just a filmed opera . in his first stab at the form , jacquot takes a slightly anarchic approach that works only sporadically . 				
3652	0	chabrol has taken promising material for a black comedy and turned it instead into a somber chamber drama . 				
3653	0	it's as if you're watching a movie that was made in 1978 but not released then because it was so weak , and it has been unearthed and released now , when it has become even weaker . 				
3654	0	this is nothing but familiar territory . 				
3655	0	in execution , this clever idea is far less funny than the original , killers from space . 				
3656	0	one of the more irritating cartoons you will see this , or any , year . 				
3657	0	a broad , melodramatic estrogen opera that's pretty toxic in its own right . 				
3658	0	too slow , too long and too little happens . 				
3659	0	the film's few ideas are stretched to the point of evaporation ; the whole central section is one big chase that seems to have no goal and no urgency . it's just filler . 				
3660	0	sacrifices the value of its wealth of archival foot-age with its less-than-objective stance . 				
3661	0	utterly lacking in charm , wit and invention , roberto benigni's pinocchio is an astonishingly bad film . 				
3662	0	a hamfisted romantic comedy that makes our girl the hapless facilitator of an extended cheap shot across the mason-dixon line . 				
3663	0	scores no points for originality , wit , or intelligence . it's a cookie-cutter movie , a cut-and-paste job . 				
3664	0	they takes a long time to get to its gasp-inducing ending . 				
3665	0	barely gets off the ground . 				
3666	0	even on those rare occasions when the narrator stops yammering , miller's hand often feels unsure . 				
3667	0	pumpkin means to be an outrageous dark satire on fraternity life , but its ambitions far exceed the abilities of writer adam larson broder and his co-director , tony r . abrams , in their feature debut . 				
3668	0	at its best , queen is campy fun like the vincent price horror classics of the '60s . at its worst , it implodes in a series of very bad special effects . 				
3669	0	from the opening scenes , it's clear that all about the benjamins is a totally formulaic movie . 				
3670	0	it takes a certain kind of horror movie to qualify as 'worse than expected , ' but ghost ship somehow manages to do exactly that . 				
3671	0	on the bright side , it contains jesse ventura's best work since the xfl . 				
3672	0	despite impeccable acting . . . and a script that takes some rather unexpected ( even , at times , preposterous ) turns , love is just too , too precious in the end . 				
3673	0	a tv style murder mystery with a few big screen moments ( including one that seems to be made for a different film altogether ) . 				
3674	0	by getting myself wrapped up in the visuals and eccentricities of many of the characters , i found myself confused when it came time to get to the heart of the movie . 				
3675	0	too often , the viewer isn't reacting to humor so much as they are wincing back in repugnance . 				
3676	0	what's next ? the porky's revenge : ultimate edition ? 				
3677	0	dilbert without the right-on satiric humor . 				
3678	0	manages to show life in all of its banality when the intention is quite the opposite . 				
3679	0	do not see this film . 				
3680	0	minority report is exactly what the title indicates , a report . 				
3681	0	delivers the same old same old , tarted up with latin flava and turned out by hollywood playas . 				
